"id","id_persil","id_jenis_monitoring","id_file","id_file_pendukung","hasil","tanggal"
40,65522,4,NULL,78276,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 27/IZ/2017 tanggal 4 Oktober 2017 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Ir.Bambang Noto Bandriyanto Untuk Pertanian Kehutanan dalam Bentuk Ruang Terbuka Hijau.&nbsp;</p>

<p>2. Luas pemanfaatan 5.106 m&sup2; pada persil 99 S/III SHP No 96&nbsp;yang berada di Padukuhan Jatirejo.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/V/2018 tanggal 2 Mei 2018 selama 20 tahun, dengan biaya sewa sebesar Rp 5,000/m2, pembayaran sewa setiap tanggal 2 Mei, status tanah sudah bersertifikat.&nbsp;</p>

<p>4. Terdapat permasalahan batas dengan Kalurahan Sariharjo, Kalurahan Sendangadi mengambil langkah untuk mengajukan revisi batas bidang sesuai peta desa lama yang dimiliki.</p>
","2020-10-12"
41,65473,4,NULL,78277,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 27/IZ/2017 tanggal 4 Oktober 2017 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Ir.Bambang Noto Bandriyanto Untuk Pertanian Kehutanan dalam Bentuk Ruang Terbuka Hijau.&nbsp;</p>

<p>2. Luas pemanfaatan 367 m&sup2; pada persil 93 D/IV SHP No.93 yang berada di Padukuhan Jatirejo.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/V/2018 tanggal 2 Mei 2018 selama 20 tahun, dengan biaya sewa sebesar Rp 5,000/m2, pembayaran sewa setiap tanggal 2 Mei, status tanah sudah bersertifikat.&nbsp;</p>

<p>4. Terdapat permasalahan batas dengan Kalurahan Sariharjo, Kalurahan Sendangadi mengambil langkah untuk mengajukan revisi batas bidang sesuai peta desa lama yang dimiliki.</p>
","2020-10-12"
42,65504,4,NULL,78278,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 27/IZ/2017 tanggal 4 Oktober 2017 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Ir.Bambang Noto Bandriyanto Untuk Pertanian Kehutanan dalam Bentuk Ruang Terbuka Hijau.&nbsp;</p>

<p>2. Luas pemanfaatan 1.333 m&sup2; pada persil 94 S/IV SHP No.247 yang berada di Padukuhan Jatirejo.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/V/2018 tanggal 2 Mei 2018 selama 20 tahun, dengan biaya sewa sebesar Rp 5,000/m2, pembayaran sewa setiap tanggal 2 Mei, status tanah sudah bersertifikat.&nbsp;</p>

<p>4. Terdapat permasalahan batas dengan Kalurahan Sariharjo, Kalurahan Sendangadi mengambil langkah untuk mengajukan revisi batas bidang sesuai peta desa lama yang dimiliki.</p>
","2020-10-12"
43,65519,4,NULL,78279,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 22/IZ/2018 tanggal 27 Februari 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Dandan Jaya Kartika Untuk Kawasan Wisata Alam, Olahraga, Restom dan Perkemahan/Camping</p>

<p>2. Luas pemanfaatan 7.288 m&sup2; pada SHP No.101&nbsp;yang berada di Padukuhan Jongke Kidul.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 79.1/TD/VI/2018 tanggal 5 Juni 2018 selama 20 tahun, dengan besaran sewa Rp 6,300/m2, pembayaran sewa setiap tanggal 5 Juni, status tanah sudah bersertifikat</p>

<p>4. Terdapat permasalahan yakni pemanfaatan tidak sesuai dengan izin yang diberikan, bangunan yang mangkrak, pembayaran sewa yang tidak lancar, dan adanya tumpang tindiH sertifikat dengan Rusunawa Jongke.&nbsp;</p>
","2020-10-12"
44,65520,4,NULL,78280,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 22/IZ/2018 tanggal 27 Februari 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Dandan Jaya Kartika Untuk Kawasan Wisata Alam, Olahraga, Restom dan Perkemahan/Camping</p>

<p>2. Luas pemanfaatan 6.812 m&sup2; pada SHP No.102&nbsp;yang berada di Padukuhan Jongke Kidul.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 79.1/TD/VI/2018 tanggal 5 Juni 2018 selama 20 tahun, dengan besaran sewa Rp 6,300/m2, pembayaran sewa setiap tanggal 5 Juni, status tanah sudah bersertifikat</p>

<p>4. Terdapat permasalahan yakni pemanfaatan tidak sesuai dengan izin yang diberikan, bangunan yang mangkrak, pembayaran sewa yang tidak lancar, dan adanya tumpang tindih sertifikat dengan Rusunawa Jongke.&nbsp;</p>
","2020-10-12"
45,65513,4,NULL,78281,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 22/IZ/2018 tanggal 27 Februari 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Dandan Jaya Kartika Untuk Kawasan Wisata Alam, Olahraga, Restom dan Perkemahan/Camping.</p>

<p>2. Luas pemanfaatan 7.521 m&sup2; pada SHP No.108&nbsp;yang berada di Padukuhan Jongke Kidul.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 79.1/TD/VI/2018 tanggal 5 Juni 2018 selama 20 tahun, dengan besaran sewa Rp 6,300/m2, pembayaran sewa setiap tanggal 5 Juni, status tanah sudah bersertifikat.</p>

<p>4. Terdapat permasalahan yakni pemanfaatan tidak sesuai dengan izin yang diberikan, bangunan yang mangkrak, pembayaran sewa yang tidak lancar, dan adanya tumpang tindih sertifikat dengan Rusunawa Jongke.&nbsp;</p>
","2020-10-12"
46,65516,4,NULL,78282,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 22/IZ/2018 tanggal 27 Februari 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Dandan Jaya Kartika Untuk Kawasan Wisata Alam, Olahraga, Restom dan Perkemahan/Camping</p>

<p>2. Luas pemanfaatan 6.525 m&sup2; pada SHP No.110&nbsp;yang berada di Padukuhan Jongke Kidul.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 79.1/TD/VI/2018 tanggal 5 Juni 2018 selama 20 tahun, dengan besaran sewa Rp 6,300/m2, pembayaran sewa setiap tanggal 5 Juni, status tanah sudah bersertifikat</p>

<p>4. Terdapat permasalahan yakni pemanfaatan tidak sesuai dengan izin yang diberikan, bangunan yang mangkrak, pembayaran sewa yang tidak lancar, dan adanya tumpang tindih sertifikat dengan Rusunawa Jongke.&nbsp;</p>
","2020-10-12"
47,65384,4,NULL,78283,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan 3.509 m&sup2;&nbsp;Persil 40 S/II SHP No.185 yang berada di Padukuhan Karanggeneng.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa</p>
","2020-10-12"
48,65489,4,NULL,78284,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan736 m&sup2; Persil 43 S/I SHP No.312 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
49,65490,4,NULL,78285,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan 525 m&sup2; Persil 43 S/I SHP No.313 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
50,65483,4,NULL,78286,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan 910 m&sup2; Persil 43 S/I SHP No.314&nbsp;yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
51,65334,4,NULL,78287,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan 1.659 m&sup2; Persil 44 DL/III SHP No.311 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
52,65543,4,NULL,78288,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan 3.570 m&sup2; Persil 45 S/IV SHP No.227 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
53,65323,4,NULL,78289,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan 4.701 m&sup2; Persil 45 S/II SHP No.228 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
54,65386,4,NULL,78290,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan 940 m&sup2;&nbsp; Persil 46 S/I SHP No.229 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
55,65385,4,NULL,78291,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan 2.407 m&sup2; Persil 47 S/II SHP No.232 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
56,65325,4,NULL,78292,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan 2.201 m&sup2; Persil 49 S/II SHP No.233 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
57,65314,4,NULL,78293,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan 3.709 m&sup2; Persil 49 S/II SHP No.243 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
58,65383,4,NULL,78294,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan&nbsp;2.977 m&sup2; Persil 50 S/IIa SHP No.217 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
59,65379,4,NULL,78295,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan 9.289 m&sup2; Persil 50 S/IIa SHP No.218 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
60,65333,4,NULL,78296,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan 4.789 m&sup2; Persil 54 S/III SHP No.224 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
61,65332,4,NULL,78297,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan 8.105 m&sup2; Persil 55 S/II SHP No.182 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
62,65390,4,NULL,78298,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan&nbsp;8.078 m&sup2;&nbsp;Persil 55 S/II SHP No.184 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa.</p>
","2020-10-12"
63,65387,4,NULL,78299,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.&nbsp;</p>

<p>2. Luas pemanfaatan&nbsp;6.984 m&sup2; Persil 55 S/II SHP No.219 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa/Kalurahan.</p>
","2020-10-12"
64,65482,4,NULL,78300,"<p>1. Tanah Desa berizin dengan Izin Gubernur Nomor 29/IZ/2018 tanggal 12 Maret 2018 Tentang Pemberian Izin Kepada Pemerintah Desa Sendangadi, Kecamatan Mlati, Kabupaten Sleman Untuk Menyewakan Tanah Kas Desa Sendangadi Kepada Saudara Drh. Wagimin Untuk Usaha Tanah Desa Wisata Agro, Taman Edukasi, Pertanian, Peternakan, Perikanan, dan Outbond Training.</p>

<p>2. Luas pemanfaatan 2.323 m&sup2; Persil 56 DL/II SHP No.183 yang berada di Padukuhan Duwet.</p>

<p>3. Telah ditindaklanjuti dengan Perjanjian Sewa Menyewa Nomor 46/TD/III/2018 tanggal 28 Maret 2018 selama 20 tahun, biaya sewa Rp 3,500/m2. pembayaran sewa setiap 28 Maret, status tanah sudah bersertifikat, kondisi penggunaan saat ini sudah dibangun kawasan wisata berbasis alam yakni Jogja Exotarium Sleman.</p>

<p>4. Ditahun 2020 adanya pandemi covid19 membuat pihak penyewa mengajukan keringanan biaya sewa namun belum ditindaklanjuti oleh Pemerintah Desa/Kalurahan.</p>
","2020-10-12"
